gene	Ot-F6-AH	Ot-F6-E	Ot-F6-G	Ot-F6-L	Ot-F6-PH	Ot-F7-AH	Ot-F7-E	Ot-F7-G	Ot-F7-L	Ot-F7-PH	Ot-F8-AH	Ot-F8-E	Ot-F8-G	Ot-F8-L	Ot-F8-PH	Ot-F9-AH	Ot-F9-E	Ot-F9-G	Ot-F9-L	Ot-F9-PH	Ot-F10-AH	Ot-F10-E	Ot-F10-G	Ot-F10-L	Ot-F10-PH	Ot-F11-AH	Ot-F11-G	Ot-F11-L	Ot-F11-PH	Ot-M2-AH	Ot-M2-E	Ot-M2-G	Ot-M2-L	Ot-M2-PH	Ot-M4-AH	Ot-M4-E	Ot-M4-G	Ot-M4-L	Ot-M4-PH	Ot-M7-AH	Ot-M7-E	Ot-M7-G	Ot-M7-L	Ot-M7-PH	Ot-M9-AH	Ot-M9-E	Ot-M9-G	Ot-M9-L	Ot-M9-PH	Ot-M11-AH	Ot-M11-E	Ot-M11-G	Ot-M11-L	Ot-M11-PH	Ot-M12-AH	Ot-M12-E	Ot-M12-G	Ot-M12-L	Ot-M12-PH
jg7909.t1	116.671788866886	33.7498633547419	1087.86485821764	351.412413294804	1039.96003434192	150.55664248302	65.5764196742966	2747.47898086653	229.582187841848	136.767577477494	100.2405587546	39.5469496241271	1564.86470300262	321.684089862612	164.832641695283	113.016292476545	70.3069250285937	2223.93930569803	303.726276716148	65.7555155735671	262.610390338272	315.403967901218	63.9742348829386	153.435783994197	2280.70656434848	105.395672610827	221.144504808989	41.8904128099415	125.456457585598	36.6998658480943	18.5439469732829	1198.75305882057	210.409710072218	12.8402841897529	87.3956716590154	38.9104097692633	867.851825774729	183.260983028147	131.06414157592	73.6829941852476	179.442680221181	1093.83677296704	259.656274597887	97.29685906539	273.753935220413	24.4011133326192	1427.68144005665	237.656029653897	88.9906753739824	73.6478945703338	194.846057649162	950.417762828193	332.262604880586	285.94840829202	84.860725080246	211.045030520973	1700.9273624258	198.381054139068	149.282981561778
jg7806.t1	8.92875771697152	13.4415291948496	105.585112690102	6.63106963754538	0.981077125323391	10.9335663388576	113.628683756181	1.99772625717849	13.8990859193037	0.992897872248847	10.0148592746728	184.686341070899	179.704070954209	13.4788855476632	30.8189068596338	15.0954090006647	271.05641127533	12.4583863536268	28.2668938504639	1.94979225175463	7.89652618643952	15.9164181533802	94.5301600645849	5.88559220975005	74.752014965283	11.1654705317685	0	28.9807766222378	3.07426308083128	5.0589436309517	238.608215834907	108.571987326828	44.436438661793	63.703772452139	67.8620354633879	162.121576374045	76.8161451819289	7.9101613006809	30.8702290397247	25.6556547556233	100.432153230669	370.544050726237	29.167318145145	61.1931262608663	8.03299248306392	40.2807691013393	236.111800829996	2.01915842575017	16.1414530187509	41.2240337991138	108.879927640721	142.357617128389	39.9646508633939	88.2554564441397	56.3574758012885	211.182328748847	115.126350440228	27.2718350571255	103.423477789392
jg9117.t1	0	0	0	0	3.00256451851842	0	0.999020906566314	0	2.00132770796957	0	0.999859733283012	0	1.00322181220437	1.0045723001572	0	1.00143611952174	0	0	0	3.97216838884908	3.04764864886877	1.00607833858611	0	0	1.91857045705543	0	0	0.999128413889191	2.00707552722893	0	0	0	0.998051109336275	1.99217622902441	0	0	0.996298956223275	0.996105572382603	0	0	4.00875809753642	1.67174233011886	0	0	0	0	4.9839852725991	0	0	0	0	0	0	0.997947340117465	2.99816711938942	0	0	1.99883191754716	1.00265065357149
jg8700.t1	381.92490657638	280.141156038801	203.395684007689	328.436416514456	175.948456143393	251.784557035637	192.774174717191	192.669950547585	121.091860948973	125.124208596272	348.010682670665	387.641049732226	214.850771354038	287.843334195564	207.921061761646	210.365344629004	184.284852629097	144.402915217776	224.119066031994	148.828932942162	142.665984093997	142.766412366511	111.023402651289	177.725548904288	74.9398674596848	190.20653933953	100.220004294059	130.909660436413	109.521593159441	94.8803927229601	134.4692909136	89.4240114107716	93.882201191312	114.355941396543	211.678854234305	174.598549010307	76.9542135586007	82.6581784591526	166.28620645195	258.117242407857	138.46212556449	175.6067455392	148.717779471787	154.527164640709	216.028235376616	139.15061265427	205.455713858049	163.881140852289	258.286945292318	188.104142669634	187.109729937269	143.704952298891	127.718513274079	211.519391778826	202.053724281274	152.769710364162	147.155323596206	104.905106692194	224.773158573502
jg8038.t1	0	0	0	4.13738815706003	0	0	0	0	2.05430163036023	0	0	0	0	11.4259466271306	0	0	0	0	0	0	6.32827413509117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96230778363582	0	0	0	0	1.94351933197105	0	0	0	0	2.92580918739314	0	0	0	0	0	0
jg8437.t1	43.3164213377428	37.482001476453	82.5273213008104	53.3421311917614	74.1480701693946	84.6952974876056	95.6947182335689	184.064082661541	58.5167945035302	59.7703155455351	7.59617762557249	3.63949394119197	5.70103206989522	5.56176135266785	5.74365674651208	0	0	20.4812182012869	5.73409035807804	2.00566388774109	10.7347267756494	26.8833149982736	24.3026830826173	9.37402577229001	24.203074817441	11.4622404989108	23.9681669483674	29.2522518280455	25.1948954447127	0	8.23324826140676	8.2123121258134	5.97488878252314	4.46989797245378	8.58290209498713	5.14046621131435	12.1054950750869	3.41515008207937	2.45441874957255	5.65309157011519	14.2834923084629	10.5645755792761	8.70833737122067	1.18836667712738	10.0661726461762	1.62108048388818	28.4544173542749	3.2768991563123	5.83218911843076	0	1.11619974005898	7.37799690205579	4.51454255920441	4.6002627546328	0	10.1911778402438	10.3448202626996	3.80291423448934	3.10567812809474
jg8722.t1	3.00894115780878	3.0123791016806	1.27724508077763	6.05968921148826	15.1837198028252	0	4.01057051433545	0	4.10337960698993	1.9976032446509	0	5.02374496456208	0	5.16705650642441	3.01133796960784	1.99662761371448	1.991324980627	0	1.99347120019264	3.01617527997385	3.09875966994324	0	3.99024790723189	0	1.00705526942129	1.98203088647424	8.23298514631433	3.00136024260072	0	0	0	3.98145978203077	0	0	0	6.70736026525856	1.28404056708239	2.99624927418942	0	0	3.9623522816738	1.98801208338066	1.9852161789153	0	23.9396972361892	2.00609289327815	4.9544798226027	0.991766876406026	0.991884531822648	0	8.96229308034923	0	2.9725476813745	1.31529145685999	1.98035557643972	7.12217633596003	0	0	0
jg7878.t1	3.56119389454548	1.23218388252627	2.74650427380491	1.87931080656064	6.02461294905212	10.8950577066661	5.9645620161478	4.12074586494398	8.3804544497781	3.57089071925765	0	0	0	6.00683629696203	2.06216641785759	0	4.58625445901792	0	17.032921589741	7.45566730504531	9.08921681245828	6.71673760924174	0	0	9.03795553104029	10.2086333889202	6.61835368909612	0	1.90482649628561	0	0	3.69046224958893	0	0	3.90908741289933	3.55639694878316	0	2.98742030115848	0	7.15688176198633	0	3.0768357768253	4.73495145152094	3.80186129760966	9.55465032860103	0	5.34556463622892	0	0	3.9988872845787	0	0	1.65291542464878	2.33823914505686	8.75123281808982	0	0	5.78410999830901	5.46829877303321
jg7891.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jg8329.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jg7706.t1	2.99397025523822	165.584245562918	1.00182472086425	1.00031456012813	1.9981867158223	8.97196193111931	85.2315139131264	1.00212475066108	0	0.996088433317048	3.9999658014054	71.9403729411899	0	4.00291772876586	1.9989185346943	3.00561594501044	20.066874244439	0	3.0067042970349	0	16.2132547765188	0	2.99282584347915	34.9272280992343	1.00233017664972	3.00452963659266	3.99993663381387	26.9715893822067	0	8.99273218266297	57.2278896411038	5.99121172067273	4.99541693227238	2.9867417219012	3.99438365683451	9.034364051366	0.996946212968525	3.98309909759621	1.00154462014586	4.00353223557267	34.1292917495549	0	3.99336241009214	0	0	19.8715376774332	0	2.99874624668431	3.0059336640269	0	86.0214836562143	0.997557978399441	0.998086358108223	6.98344381076008	0	1.99705454830951	0	0	4.01519701467088
jg9289.t1	35.1962719729572	1.00917692700636	2.01124278110757	19.4986302336704	73.8562687815975	32.4752707455419	3.02972184044978	4.02792321882411	5.10407816101683	5.02772511086512	31.917213369325	4.05893584544602	6.07094803463755	13.1805272448469	8.09534092016845	20.83216517964	1.96249486591482	4.15374967146717	8.86589813891666	3.10355845028985	27.39917480611	18.420599114214	0	25.8217632314255	4.05921777259084	5.84246859023197	12.3997806997775	2.00723892836803	26.0364884488965	1.94341377198095	0	0	13.6828807532278	0	3.97139343040702	0	0.983880141214937	12.0880412101332	0	15.5463872763642	0.966749764653006	0	11.8092146795568	0.984477180595096	32.3774412328855	1.02328711691247	1.95884282780488	8.80941836475324	3.89677854205665	12.8452736086167	2.96631991810454	3.94936610633077	11.7540378761132	12.0953101569376	3.88668149620189	3.9937797952942	1.00563156008752	7.07855375551204	13.6871605804135
jg8150.t1	2283.06361031688	2232.16656133006	2010.55531891301	3833.94878321142	2586.35594099811	4053.98957175997	3475.07335564543	1386.97601619989	4467.98256206274	3404.04179870179	1957.03295012819	3017.34857865581	2193.01696448943	3876.76444147085	2792.20492542703	3566.66809598315	3444.34619535368	2087.86482455321	4791.9958433332	4714.2817403051	3715.27324685634	4224.73294894414	3674.91363226035	6340.34185314275	3995.19814974876	4121.73003758171	4445.58724336221	4282.93639642321	6539.17335302549	956.020884356271	2610.72832615929	2472.15424104782	4057.68715369626	1163.31466455622	3287.48335372067	3613.22058046408	4392.49268831252	3437.32278647483	1548.91597915782	2896.61014683469	2866.67861646711	4342.18955946701	4119.06333766337	947.100298550727	2930.90069162129	2269.82159493902	5786.90152335594	3687.07866617373	1075.67733584048	2381.40768748592	2346.06058735252	4203.86806806422	3946.15459605984	1298.09884905514	4408.51090456954	3307.46103825324	5706.25382571367	4551.63024153992	1983.23926858831
jg7885.t1	871.841845913809	876.090060945765	1167.25943738091	1377.7272888823	1319.69507429237	1084.57874093944	1375.85787272122	1397.00236429794	1612.91970678386	1087.79208909018	832.724312716872	984.566471399523	1462.14381534261	1332.08973377243	910.783186794399	1050.36438553591	1696.23463524468	1618.49485749675	1945.23096822045	1208.05768133272	1769.8318586936	2223.91582603917	1571.50484082678	1595.27259802728	1482.50268216066	1730.864453776	1795.25393804734	1418.56791659945	1798.72883006127	365.421823150554	1202.33528756576	1440.632118521	1619.9373039176	820.96471712763	1074.18179642399	1848.30164663192	2077.29987041448	1437.23960162761	1077.1185333266	983.156040825601	1369.86431367651	1681.85190550752	1500.02046475408	664.704182702392	1263.60411100049	1039.38765639718	2741.69753866394	1610.2886392574	960.363196634198	1076.49254329541	1136.11972093086	1724.65845023762	1772.63126266839	891.487792442872	1315.3573758423	1284.16385241481	2490.85691242735	1632.84754416508	1179.8783642388
jg8856.t1	243.090819731542	342.332628426682	337.552250660814	395.789033203243	458.940308402268	329.919223265614	486.123763776976	392.382882026461	429.742735856538	278.436727246504	289.530309351123	453.896159349991	501.120802190236	448.688617382995	360.457712367294	460.223884010581	957.087790305547	657.065768401579	802.347375824449	671.873331784262	688.563224304948	805.873348156008	753.053182026751	572.420643788304	613.602244432431	588.068962372467	869.380583886797	795.479786905749	822.06288095279	90.3060927397648	405.520585589665	570.123888351492	444.444653737154	278.623650976615	135.792109228622	383.025943443602	465.393342315797	310.611098244897	227.113001981493	179.182920741266	281.822945636887	495.931416222138	307.239261668364	129.353622798041	542.429178984601	337.122885832134	1089.42940025782	479.625531329654	329.824360311909	252.696632972426	322.360257229311	512.518400268428	264.814666859832	165.987840059888	262.341075301678	309.947055364397	536.596044749042	338.657255763403	265.795497318373
jg7623.t1	2.2724266766114	1.22589291757293	1.00469464264138	0	0	0	0	1.00535568206344	0	1.0000896880838	1.00122586430756	1.81570042739908	0	3.14406345029937	0	0	1.83078331163293	0	1.98787912497402	1.78958138711283	0	0	0	0	0	1.97337501194948	2.76448215875604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13928668965382	0.990280155028233	0	0	0	0.988111201194335	0	0	0	0	1.63350236298463	0	0	0.985729812782971	0	0	0	0
jg8045.t1	2.79662540827938	0	0	0.988067272442058	0	0.991373702898299	0	0	0	0	0	0	0	0	0.99388164183699	0	0	1.08647834014779	0	0	0	0	0	0	0	0	1.07136113440593	1.17472205395284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99925696526692	0.997297000656549	0	0
jg9287.t1	0	0	0	0	0	0	0	0	0	0	0	0	1.01176780257338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01096183502747	0	0
jg7528.t1	0	0	0	0	0	10.2173501911562	0.999376051844577	5.51447634704721	1.62678590727272	0	1.9995536045161	1.00030286634795	0	0	3.00104387112335	0	2.50480246198824	0	0	0.376010256471283	1.5265427873654	0	0	8.0064803160791	0	0	0	0.333084581174998	0	6.4814021506363	0	0	0	0	0	0	0	5.73902570430504	1.00249401614863	0	0	1.32945832943354	0	0.333262165473311	0	0	0	0	0	0	0.666190363083255	0	0.501153361825231	0.761344841462993	0	0	0	0	0.333947565429825
jg8184.t1	75.8662597643741	80.1665733854908	81.1589824809672	119.032372619142	106.959047031502	59.6099158657166	112.047814047116	107.282852635806	160.096426490888	72.1586049284637	63.9957984047196	100.945018235859	109.31973007104	136.326124368181	75.9752575154861	93.1570475344888	139.407554110309	106.369944794301	217.156092360789	69.4472127580833	190.716059431406	252.915631929335	121.123398295313	128.825372072108	115.662002874974	165.136474814793	149.161708858941	112.599144277231	163.74661941465	5.99209338014556	37.1233192565907	119.803463682506	90.8755678184048	53.0107751908852	42.9335211687261	87.287977069106	150.168999595474	99.7618213968991	120.214536980498	56.0173332615801	52.1616834734346	151.640961149201	100.021968653402	27.0197929335113	53.0046301945781	35.7859370444702	211.032326171339	75.937099634584	59.0850788985648	29.9863376317486	66.0006482381276	90.7585235540272	94.7817375207441	41.9061993494904	74.0091423165281	79.8788588331	193.44266760844	85.926806329395	87.4952978237082
jg9076.t1	0	0	2.99558236314125	9.88252051091901	1.9608865933738	0	0	0	2.97440706156037	0	0	0	4.98597589545683	10.5762696194971	0	0	2.02689384413036	0.988228004481122	0	0.974316748377815	0.986141741550938	0	0.998063844677091	0	0	0	0	1.99433427380148	0	0	0	5.01321613524872	0	0	0	0	3.01103847436257	0	0	0	1.02149106581124	1.00312356195596	3.01810453480176	0	4.02252325108442	0	8.05112690596597	0	0	0	0	4.0117689814502	3.02316659698571	2.98347386414122	0	0	2.99197900687317	1.98802838453873	0
jg9228.t1	0	0	0	0	0	0	0	0	0	0	0	0	1.00033315897568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00170848281768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jg7742.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00846224747287	0	0	0.994764775831767	0	2.00792880705589	0	0	0	0	0	1.99854647614268	0	0	0	0	0	0	0	0	0	0.998848649716929	0	0	0	0	0	0	2.00869644775696	0	0	0	0	0	0	0	0.998974134474509	0	0
jg9248.t1	214.722339814671	261.846287262235	247.295341786963	386.816770400227	380.992562576161	440.354832889712	380.011972134647	338.27688672929	489.412724803767	362.868852628443	261.504092624196	312.765149359085	309.478316531491	361.883345278555	271.294545314155	335.671608607877	504.816313051449	386.641394224076	692.659450080887	413.388032130195	603.241719900562	678.702268141802	371.457461168863	551.117325866993	344.484841291444	509.598541626854	556.776053720742	366.1330783712	559.585988281479	89.404494261286	322.638586692523	348.211726518385	523.422236242963	256.176579546861	346.410476692988	509.259413320874	512.022299747395	433.780454193634	351.178265854976	338.410116725283	362.198750949233	446.62971384466	509.703530187582	184.410073202281	434.007436739098	322.58760675986	708.145560812566	449.349620200244	271.598079238881	214.632872187453	296.6741028321	397.25894845787	471.428129077327	247.725301010292	433.157464149513	398.926752594151	679.986103140601	587.421182989058	401.590233000951
jg8806.t1	517.952996846718	50.4328054948823	944.806662575262	750.419788542365	2307.20151552486	603.192559200241	208.420701172943	1038.77808372606	956.354052348442	967.268745228116	146.57910514997	43.4594613036735	1703.97335656104	1018.70570413186	583.853856386266	906.848900198506	345.92458839534	1190.55532521832	916.725885442663	158.941145820656	1022.24750104278	3250.57121090264	83.5291682147103	520.511677269548	1836.5790863159	225.408549389675	1272.11422447743	103.576686904011	156.758639795757	502.035104830374	36.5617359326351	1372.39554259813	495.485841082042	29.6097098170307	160.36344808972	150.011056028273	1807.46294252592	833.446797176153	349.451135704125	343.111945587734	329.115359109935	1290.0706503686	1094.57762588961	442.702376892458	1231.60742625617	39.86930338982	2544.10010165792	685.445356096003	110.967069599436	721.872052940307	49.310233153325	880.270854701814	566.094735202673	253.332634192491	259.42670355494	61.0225979989726	2305.74983630863	1101.08054167967	420.588145527615
jg8041.t1	523.084401767066	539.021312619163	787.340017089057	929.316242697496	873.884276151851	789.20456880515	841.156561766261	721.518268360036	1196.66386514117	681.044642377889	402.00834519865	704.419232973039	993.382805336185	1065.56587742732	511.437007754114	876.449013537755	1335.89318314898	653.541709034393	1707.62989504097	1051.66868591022	1754.71660363734	1919.3325205399	1191.48946336122	1423.87423202312	890.956445438118	1387.26385705893	1508.16162332273	1096.4130579642	1347.60205740796	103.860518041545	662.312569399537	952.570287760446	925.748320873396	516.146982422024	734.460855921964	1088.05625192111	1124.15908310509	1100.86664248215	830.954064969181	638.296923050342	788.03654027242	1156.20444559438	1113.63002997217	388.645221651841	798.054420329355	552.35092295613	1695.21385019878	1041.6398389145	608.32062252115	460.256433874715	498.595745320558	991.999933882549	1058.02691148899	549.629436183009	803.816972358348	846.81757511592	1533.95630000865	1139.55279650855	913.152288199622
jg8158.t1	98.7261938331429	49.7649559372035	81.891815864881	243.167375034637	245.273943192521	95.6371276764473	100.332985472936	236.688321334711	153.734463260566	72.4780946545225	69.1058792050075	59.5373127842289	119.665857056944	197.033003212889	65.6035800612586	75.4879627153556	137.824256061971	406.121110610192	238.225466662442	107.181637240775	201.150591195471	212.811389616627	104.79589255552	142.157443288063	153.405858288559	161.461671514153	124.857532927983	93.7446975083209	127.148364189203	20.243916742495	100.040312584085	117.3076850333	113.150260907586	70.7741149425182	71.1724778272573	101.704660897434	141.644553329232	150.848918956533	76.6638536166597	47.7200404857523	67.4144390800389	160.496751134973	115.690833274722	36.3255457545105	102.433449032423	48.1234736850007	228.533893617768	108.059641838237	85.2942674799211	46.2597928132909	68.4562290151709	100.29235325098	140.068277293359	77.5710598823407	84.2144594055868	71.9723047739817	225.439525874657	153.081575754082	83.5306799993745
jg8969.t1	55.0652461755402	39.1102312127586	54.6991597477375	62.786295057003	75.6467569942018	44.4435389163304	53.0786499838794	89.1424614716321	47.4555963256988	34.9305224941359	43.9673760840475	47.1307072622398	72.7156140383462	66.0731865898437	51.113714668522	41.9809209395775	48.9162296463244	74.9710919011443	52.9180560138577	55.4713036978002	57.4940345453425	69.845602495229	44.907465538142	47.324446015967	76.7673827733533	55.696999021432	55.6434384171966	49.9955635057991	47.7861531894629	19.8556595989086	21.9054835865098	61.7790456204222	30.8010240984827	40.9321576098137	34.8885220404378	35.0178416984051	54.4743912411921	33.9192283810753	47.2104964457361	23.8507222071	39.8051909952386	79.6539190506943	44.7573769214962	18.944697131795	19.0664089296324	15.9948811313361	120.452752720179	41.7673855695516	33.8415333955323	21.9323113593234	27.945542293291	47.7505423968124	33.772356793245	23.9848632938296	35.7755779359311	60.884269029095	80.0395687140819	26.5521004608919	37.910395994738
jg7839.t1	592.366829773869	498.064019513789	3456.5814838452	700.09354963534	2734.42657194485	617.217760126497	635.591488874074	5645.62307725462	727.004882501023	615.282168087728	443.184369373286	603.390394402953	4032.60158172975	669.657019687938	769.519161818515	522.399088278457	698.576750040029	5436.32431599875	892.89764513633	619.62330501919	747.223595497773	851.747568877888	576.46219901865	676.065160052963	6901.9438926949	751.3787805517	759.690730047983	468.555140054061	664.842640900706	146.492206257951	439.138423678358	2968.16654143659	744.190624448938	409.400612657213	556.336102712699	684.769333544359	2380.17782609017	569.901069040103	606.180624860041	521.10906594196	647.427454683894	3446.76484806535	747.311886075252	350.250480749354	646.548833046667	453.723098308853	4046.36857006895	719.965886621656	501.935168295642	492.880936782091	541.787476851714	2751.62990822382	724.247272192266	715.30586341505	673.471833963956	513.200690107534	4606.7468011471	673.796622686734	542.52822142015
jg8037.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.998310245812588	0	0	0	0	0	0	0
jg8673.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.996578598951605	0
jg7563.t1	5.11941513900784	5.04904904106789	0	8.28147854892073	3.17487986362288	5.10791143327645	8.11860074695875	5.02781553648735	5.13975256546508	1.01358042991973	0.997194822154928	13.2373300890658	3.03324372588126	2.29477856056002	3.04910538905032	3.94636237043762	6.78426685005028	6.30904736363171	2.92322185112484	2.11851411341604	4.21720255466151	10.2360414074013	4.01071215638462	7.32125792476215	13.2221455601402	2.892936152111	7.30062117027411	4.02518474653828	5.68508054352627	0	1.91001401121727	1.97899436043244	0.970736144460377	0	10.9286799953257	0.96611142284477	6.86827808453682	1.01953447026691	4.04312578396823	2.88257999095217	2.84661079749066	3.95064645687851	6.86687807926415	0.977091960770266	1.97363432625911	3.12693963722219	7.3983439898258	1.9421588170466	3.84969451106156	7.85802639884217	5.90795659520337	3.9450990654901	1.95016905321103	6.1039379324967	4.79344101427959	6.00207666589856	2.02332529161878	4.07763710771935	0.966156630497592
jg8647.t1	686.770842861553	555.905895522852	1009.47718119049	911.125782523101	997.305594351476	673.722783933268	819.643526141942	1275.20078491848	908.554552196408	545.25217716023	522.344165965127	623.100278930589	1219.7843149366	849.670231489594	611.975617437099	625.543321127238	971.517217895155	2285.52361721555	1377.06790857367	817.48108548149	1177.68993296697	1577.33264430949	874.234563965007	1138.60233291607	1190.73374890327	1215.83102828797	1114.09696096288	757.819290616767	1044.66467982162	195.662049794467	566.422084874367	784.51457167657	884.133554332676	635.895342220279	733.435520033631	793.778750751182	1063.47340208615	880.689458753804	894.946706723234	565.788710621552	588.231727301677	916.46072060364	853.399140773173	448.135438975697	845.208102520863	524.501014493194	1362.33067467068	882.949600267688	654.708691497298	600.906736483016	515.260087468633	748.126701628909	833.05380910264	577.138009568201	751.409323611776	668.597710854995	1256.40074268867	997.752376655783	914.757862090942
jg8114.t1	8.95503397442529	1.99573959024049	26.0077526524787	0	27.7271176730768	2.98275558840586	2.98812443328596	14.0076615499926	0	2.9927412957308	3.00217452730038	0.995794733390644	7.00062020380147	0	2.9903282470653	5.02048186141073	8.0654548601104	12.9516417912999	0	4.91526677368797	0	2.99987244900208	5.98739639192077	0.989399005862223	17.9886416954612	2.01637168289114	7.93420453853604	15.4206658206732	7.10460887727294	0	0	0	2.00890182334813	1.98609439632678	0	1.01000852628392	3.00068165056241	0	1.99735701091201	3.02331529546131	6.07329264944433	19.0081913339499	0	5.02434688271902	1.00215773402899	0	7.01293487640045	2.00900487370559	2.01679736813707	0	2.00624291293056	7.00129223466312	3.00805543786532	2.98825868475192	5.03666524974567	5.99436552196141	24.9601721131904	0	11.1071456902377
jg7601.t1	297.937488682417	291.075480992099	220.472821364298	497.382929427834	408.924141811861	287.387462362439	416.294405336052	281.19489867354	533.650888801089	243.095012210113	227.52267479076	331.697855711166	282.550103038781	430.480027963587	233.022661749975	332.853984806295	514.898548869214	372.175966935749	724.604804520091	327.020885916354	709.721062510858	1036.57317185569	523.067912660262	419.493447995283	491.234169885742	568.394128101426	539.037454108804	415.68507477368	562.629677633264	64.1469890013094	190.299638579325	315.688049524315	484.363324491664	220.953342079305	178.746936842752	369.278934265015	578.451312994899	337.081838675909	371.383639090347	158.413725785924	222.40641520567	459.997526644917	374.328534692325	114.443845074656	205.271173150478	186.706795884498	712.367766507189	370.351923601405	216.585989989959	201.667566431452	273.135569630699	366.945209747099	360.321104037408	180.752522420266	365.55985760033	393.169879938659	712.47836848507	364.669942903287	356.408676799575
jg8350.t1	0	0	0	0	0	0	0	0	5.76537490261945	5.21062350062625	2.22323305641965	0	3.13491477110407	10.9355998969468	2.70039512768822	2.36170164202147	0	1.45817969476269	0	0	13.2911940237027	22.5336218997485	4.75753833843565	0	2.94255457559372	19.7505294108534	5.9664130112498	10.0626687730955	6.50152600885231	1.00016089505748	0	1.31242361243861	2.65922215638302	0	0	0	2.47797692918014	2.30628319492395	4.0043586190308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jg9251.t1	0	0	11.2691685182953	0	14.4062674021439	0	0	0	15.4369000303689	0	0	0	0	13.8952015607641	0	0	0	0	0	0	0	45.0533821862138	25.8290478217483	0	0	19.037037207259	0	21.428713559301	0	0	12.7572196713461	21.0917139295766	37.8385120653726	20.3925151002653	26.6500839152125	20.998717232699	37.8247370540223	29.5068820661418	28.5722912840136	4.57292471154351	15.3796586558204	13.3849002555616	9.82335643298778	20.0688506261103	7.58079928139373	14.8627778263957	12.426091988081	32.499954800057	0	24.9120087610636	23.4112491470096	23.8958084862855	16.6559061067973	15.6185089566074	15.4175996561774	2.61689335352765	28.7201941087485	17.4358784909702	16.586119923704
jg8669.t1	0	0	2.3996246814254	0	0	0	0	0	0	0	0.994912290725945	0	0	4.79809220636749	0	0	0	0	1.91253904571756	3.28275146995325	1.74861383800404	0	0	1.577328988531	0	0	2.49289852483231	0	2.17589335470696	0	0	0	0	0	0	0	0	0	1.8925563448054	0	0	0	0	0	0	0	0	0	0	5.85081556490827	2.69628048127778	0	0	0	0	0	0	0	0
jg8978.t1	14.8856269690067	7.96203563399075	22.9683850441321	14.8689772947475	20.5873184830976	13.8800584601207	11.9201578035673	26.0690685222075	11.8970642788162	11.9134308008059	46.0712827735051	37.7046299693756	69.8021273998225	49.9908817262693	39.7577903019396	5.03275048282836	11.1485683467993	45.4554844559667	16.1573882767979	19.4845364476376	46.3421109891863	49.7174005241301	20.9592103906487	51.9525931118653	41.9291126346327	31.4839964140648	74.7063544830645	47.863426431851	32.8184242197197	5.06158824779666	30.6291278447561	36.0959896056863	31.3215879805786	20.7980597794084	15.0369695955779	26.4392434992668	35.1300251867524	28.7788066641151	22.8983477815588	14.2163784830642	12.2591504437435	24.0756333110315	14.0851023772709	2.01824260723046	22.0942783523451	13.7480852688692	44.2832930270276	18.1799863210098	15.2368499302366	34.1938534420643	14.0880959339118	24.0713342484721	15.1166255824855	9.94472328342995	17.250964251306	3.99848854720096	24.9328135341975	12.9218956457575	18.293577048046
